#col0row7[msb-lsb],col0row6[msb-lst],....,col0row0[msb-lst]#
#col1row7[msb-lsb],col1row6[msb-lst],....,col1row0[msb-lst]#
#................#
1,0,1,-2,0,-4,0,-1,-1,0,-1,3,1,0,-1,1,
0,-2,1,3,-3,-2,1,3,0,0,5,0,0,1,-1,0,
1,2,1,3,0,-4,2,0,0,1,4,-2,1,1,0,0,
1,0,0,-2,0,0,0,1,0,1,-1,1,0,1,0,0,
1,4,1,-1,-2,1,1,-1,2,1,1,7,-1,1,0,1,
2,-7,0,-5,1,1,-3,1,1,2,-1,-3,1,2,1,0,
0,-1,1,0,-1,-1,2,2,1,1,2,1,0,2,0,0,
0,-2,1,-1,0,-2,1,6,0,-1,0,-4,-1,1,-1,-1,
