#col0row7[msb-lsb],col0row6[msb-lst],....,col0row0[msb-lst]#
#col1row7[msb-lsb],col1row6[msb-lst],....,col1row0[msb-lst]#
#................#
1,-3,-1,1,1,1,1,6,0,1,-3,0,2,0,0,0,
2,-3,-3,7,1,-3,1,2,1,1,0,3,2,1,1,1,
3,-2,5,2,4,2,1,3,1,2,-1,4,3,1,3,2,
1,-1,1,-2,0,1,2,1,0,0,-2,0,1,0,0,1,
1,4,5,-2,-3,-1,1,7,1,1,1,0,-1,0,0,1,
1,-6,0,-6,1,1,0,1,-1,0,-5,-2,1,1,-1,1,
1,0,0,-2,2,1,1,1,1,1,-1,1,2,1,0,1,
1,-3,3,-2,3,1,1,7,-1,1,-6,3,1,1,0,1,
