#col0row7[msb-lsb],col0row6[msb-lst],....,col0row0[msb-lst]#
#col1row7[msb-lsb],col1row6[msb-lst],....,col1row0[msb-lst]#
#................#
1,4,-4,1,2,4,-1,-2,0,1,3,0,0,0,0,-1,
1,-2,6,-2,6,1,0,2,2,1,4,2,2,0,2,0,
1,2,3,3,4,2,1,1,1,0,6,2,1,0,1,1,
1,-2,-2,0,1,1,0,0,0,0,0,-2,1,0,-1,0,
3,1,6,7,-3,2,0,-6,3,2,-1,6,2,-1,2,0,
2,-7,-7,-3,1,2,-7,-7,1,0,-7,-7,1,-7,0,2,
0,-2,-3,-1,0,1,-2,-1,1,-1,0,-1,1,-1,1,2,
3,0,0,7,6,4,0,-1,2,3,3,2,2,-1,3,1,
