#col0row7[msb-lsb],col0row6[msb-lst],....,col0row0[msb-lst]#
#col1row7[msb-lsb],col1row6[msb-lst],....,col1row0[msb-lst]#
#................#
-5,-5,-4,1,-1,-3,0,-7,
-1,0,6,0,7,-3,4,-7,
0,0,4,1,-6,-6,7,-1,
-3,-1,-3,1,-1,-3,-1,-3,
-7,7,1,0,1,-7,-7,7,
-6,-2,2,0,7,1,-7,-7,
-7,-7,7,-1,4,7,-7,7,
-3,-6,7,1,7,-7,-7,-1,
