#col0row7[msb-lsb],col0row6[msb-lst],....,col0row0[msb-lst]#
#col1row7[msb-lsb],col1row6[msb-lst],....,col1row0[msb-lst]#
#................#
-5,-7,-5,1,-1,-4,-1,-5,
0,7,3,-3,7,7,7,-7,
4,1,-3,-2,-7,0,7,7,
-2,-4,-2,0,-2,-2,-2,-4,
7,7,-4,0,2,7,7,2,
-3,-6,2,-1,7,-7,7,-7,
1,-7,7,-3,-7,-7,-7,7,
-7,4,7,-1,7,-7,7,7,
