#col0row7[msb-lsb],col0row6[msb-lst],....,col0row0[msb-lst]#
#col1row7[msb-lsb],col1row6[msb-lst],....,col1row0[msb-lst]#
#................#
-3,-6,-3,1,-1,-3,-1,-5,
4,7,0,-1,7,0,7,-7,
-7,-3,3,2,1,-1,3,0,
-3,-4,-2,0,-1,-2,-1,-2,
-7,7,7,-2,-7,7,7,7,
0,-5,-3,0,1,2,-7,5,
7,-7,-7,-2,3,-7,1,7,
-4,-7,7,-1,0,7,-7,-7,
