#col0row7[msb-lsb],col0row6[msb-lst],....,col0row0[msb-lst]#
#col1row7[msb-lsb],col1row6[msb-lst],....,col1row0[msb-lst]#
#................#
-2,-4,-5,-1,-4,-5,-3,-4,
7,-6,-2,-3,7,-7,7,-7,
1,7,-7,-1,3,-7,7,7,
-1,-1,-2,0,-1,-1,-1,-2,
-7,1,-7,-3,7,2,7,7,
-4,-2,7,-3,7,2,2,7,
7,7,7,-1,-3,5,7,7,
0,-2,7,-1,7,-2,7,-1,
