#col0row7[msb-lsb],col0row6[msb-lst],....,col0row0[msb-lst]#
#col1row7[msb-lsb],col1row6[msb-lst],....,col1row0[msb-lst]#
#................#
-3,-3,-3,2,0,-2,0,-5,
6,1,0,0,7,-6,-7,-7,
-7,-4,3,1,0,-3,-7,2,
-1,-2,-1,1,0,-1,0,-2,
-7,7,2,0,7,7,2,0,
2,-4,-3,1,7,2,2,3,
7,-7,-7,0,6,3,1,7,
7,-7,7,1,7,7,-1,7,
