#col0row7[msb-lsb],col0row6[msb-lst],....,col0row0[msb-lst]#
#col1row7[msb-lsb],col1row6[msb-lst],....,col1row0[msb-lst]#
#................#
-5,-3,-5,0,-4,-4,-2,-3,
7,7,4,-2,7,-7,7,-7,
7,0,1,0,3,-4,-7,4,
-2,-2,-3,0,-3,-2,-3,-2,
-7,-7,-7,-1,2,7,7,7,
-2,1,-7,-1,-2,-3,-7,7,
7,-7,-7,-3,7,1,-7,7,
1,7,7,0,-4,7,-7,-7,
